Date,Open,High,Low,Close,Volume
2020-07-15,3.52,3.55,3.44,3.54,59000
2020-07-16,3.54,3.7,3.54,3.67,45700
2020-07-17,3.67,3.85,3.58,3.85,82100
2020-07-20,3.89,4.15,3.86,3.93,101800
2020-07-21,3.99,3.99,3.73,3.8,77300
2020-07-22,3.84,4.05,3.83,3.95,93000
2020-07-23,3.97,4.0,3.69,3.75,95600
2020-07-24,3.75,3.83,3.65,3.8,30500
2020-07-27,3.75,3.84,3.635,3.72,53000
2020-07-28,3.7,3.761,3.7,3.74,5600
2020-07-29,3.68,3.8,3.6,3.76,49400
2020-07-30,3.78,4.1,3.77,4.02,136700
2020-07-31,4.05,4.1,3.87,3.97,95600
2020-08-03,3.98,4.05,3.68,3.78,140300
2020-08-04,3.84,3.913,3.79,3.8,51400
2020-08-05,3.81,3.871,3.72,3.76,76000
2020-08-06,3.9,4.25,3.83,4.04,300900
2020-08-07,4.09,4.16,3.91,4.16,143500
2020-08-10,4.24,4.29,4.062,4.16,88000
2020-08-11,4.17,4.17,3.88,3.94,71000
2020-08-12,3.95,4.084,3.93,4.0,20700
2020-08-13,4.01,4.03,3.88,4.03,23200
2020-08-14,4.02,4.43,3.95,4.35,216100
2020-08-17,4.32,4.4,4.166,4.21,134400
2020-08-18,4.17,4.27,4.091,4.25,34400
2020-08-19,4.27,4.74,4.209,4.59,333800
2020-08-20,4.59,5.077,4.325,4.55,638600
2020-08-21,4.56,4.68,4.328,4.59,98800
2020-08-24,4.59,4.762,4.5,4.61,64400
2020-08-25,4.7,5.0,4.613,5.0,179000
2020-08-26,4.94,5.43,4.84,5.35,605800
2020-08-27,5.33,7.0,5.27,6.74,5892100
2020-08-28,6.58,7.0,6.04,6.61,2169000
2020-08-31,6.78,6.89,6.365,6.5,754600
2020-09-01,6.5,6.67,6.44,6.56,411700
2020-09-02,6.975,7.02,6.19,6.45,1474500
2020-09-03,6.45,6.5,6.05,6.44,327100
2020-09-04,6.5,6.53,6.07,6.45,346600
2020-09-08,6.55,6.873,6.45,6.57,365100
2020-09-09,6.62,6.695,6.53,6.55,256400
2020-09-10,6.6,6.6,6.305,6.5,242600
2020-09-11,6.43,6.53,6.25,6.25,2848400
2020-09-14,6.33,6.54,6.33,6.48,391900
2020-09-15,6.48,6.59,6.35,6.51,636600
2020-09-16,6.62,7.14,6.62,6.8,1517500
2020-09-17,6.75,7.8,6.676,7.22,1285000
2020-09-18,7.36,7.79,7.28,7.75,933400
2020-09-21,7.6,7.65,6.943,7.08,664400
2020-09-22,7.15,7.44,6.975,7.03,401600
2020-09-23,7.03,7.1,6.25,6.55,539600
2020-09-24,6.45,6.45,5.5,5.54,915100
2020-09-25,5.71,5.82,5.54,5.67,260600
2020-09-28,5.75,5.91,5.7,5.75,168300
2020-09-29,5.75,5.96,5.65,5.81,416700
2020-09-30,5.82,5.9,5.605,5.76,262500
2020-10-01,5.75,5.785,5.61,5.74,219800
2020-10-02,5.65,5.85,5.6,5.77,181600
2020-10-05,5.81,5.87,5.69,5.72,299100
2020-10-06,5.74,6.15,5.73,5.77,317200
2020-10-07,5.84,6.192,5.7,6.18,229200
2020-10-08,6.37,6.57,6.01,6.27,228300
2020-10-09,6.31,6.85,6.3,6.7,317000
2020-10-12,6.67,6.75,6.33,6.46,237100
2020-10-13,6.49,6.633,6.4,6.6,138600
2020-10-14,6.67,6.74,6.25,6.39,115200
2020-10-15,6.26,6.3,5.94,5.99,324300
2020-10-16,6.0,6.18,5.85,5.92,206100
2020-10-19,5.96,6.07,5.65,5.7,215400
2020-10-20,5.73,5.85,5.62,5.65,199800
2020-10-21,5.63,5.69,5.12,5.22,400500
2020-10-22,5.26,5.48,5.16,5.25,180200
2020-10-23,5.3,5.338,5.0,5.14,271900
2020-10-26,5.08,5.185,4.69,4.75,488900
2020-10-27,4.78,4.99,4.75,4.8,148200
2020-10-28,4.49,4.533,3.09,3.32,1920700
2020-10-29,3.45,4.55,3.395,4.33,4249500
2020-10-30,4.34,4.35,3.924,4.16,824600
2020-11-02,4.35,4.519,3.66,3.95,753200
2020-11-03,3.95,4.3,3.77,4.02,517000
2020-11-04,4.02,4.12,3.52,3.83,516800
2020-11-05,3.93,3.93,3.65,3.74,457800
2020-11-06,3.79,3.93,3.38,3.77,742400
2020-11-09,3.96,4.49,3.91,4.01,640000
2020-11-10,4.0,4.28,3.78,3.91,494000
2020-11-11,4.06,4.34,3.85,4.07,295500
2020-11-12,4.07,4.2,3.96,4.14,334600
2020-11-13,4.15,4.38,4.05,4.12,222600
2020-11-16,4.17,4.226,3.91,3.95,312100
2020-11-17,3.98,4.11,3.96,4.0,223200
2020-11-18,4.02,4.076,3.91,4.07,186700
2020-11-19,4.05,4.18,3.98,4.06,173400
2020-11-20,4.173,4.33,4.02,4.3,230200
2020-11-23,4.44,4.84,4.35,4.77,425400
2020-11-24,4.9,4.99,4.36,4.46,335100
2020-11-25,4.5,4.89,4.36,4.78,336700
2020-11-27,4.86,5.16,4.728,4.79,183800
2020-11-30,4.93,5.1,4.53,4.74,296300
2020-12-01,4.83,4.94,4.5,4.63,167900
2020-12-02,4.63,4.85,4.52,4.75,187900
2020-12-03,4.83,5.44,4.7,5.21,561200
2020-12-04,5.25,5.42,4.81,5.18,801000
2020-12-07,5.26,5.565,5.1,5.23,440700
2020-12-08,5.3,5.64,5.12,5.45,1169800
2020-12-09,5.52,5.56,5.05,5.16,372000
2020-12-10,5.06,5.45,5.05,5.41,272900
2020-12-11,5.38,5.59,5.22,5.55,387900
2020-12-14,5.58,6.0,5.557,5.8,455700
2020-12-15,5.91,6.23,5.6,6.2,393300
2020-12-16,6.2,6.55,5.97,6.36,484000
2020-12-17,6.39,7.25,6.37,7.07,844000
2020-12-18,6.972,7.74,6.92,7.43,1218800
2020-12-21,7.16,7.87,6.8,7.8,655000
2020-12-22,7.78,8.85,7.581,8.5,886100
2020-12-23,8.7,9.2,8.495,8.72,740300
2020-12-24,8.74,9.35,8.56,8.71,516700
2020-12-28,8.7,8.73,7.8,8.01,690000
2020-12-29,8.03,8.1,7.1,7.51,626300
2020-12-30,7.55,8.08,7.424,7.7,368100
2020-12-31,7.8,8.12,7.55,8.07,296100
2021-01-04,8.08,8.2,7.46,7.49,426900
2021-01-05,7.42,8.0,7.39,7.8,439500
2021-01-06,7.85,8.43,7.75,8.11,793400
2021-01-07,8.15,8.78,8.01,8.37,650200
2021-01-08,8.51,8.93,8.25,8.72,748600
2021-01-11,8.67,9.17,8.42,8.6,542900
2021-01-12,8.68,8.965,8.52,8.85,380200
2021-01-13,8.87,8.89,8.55,8.56,360000
2021-01-14,8.58,9.17,8.57,8.91,513800
2021-01-15,8.93,11.65,8.91,10.58,3306200
2021-01-19,10.174,11.29,10.09,11.08,979600
2021-01-20,11.38,13.24,11.3,12.4,1355900
2021-01-21,12.34,12.91,11.5,12.71,726800
2021-01-22,12.7,13.22,12.35,12.64,1047300
2021-01-25,12.77,13.7,12.32,13.33,1116500
2021-01-26,13.47,13.68,12.52,13.4,634100
2021-01-27,13.15,13.15,11.55,12.26,868600
2021-01-28,12.28,13.55,12.13,12.72,840300
2021-01-29,12.76,13.0,11.7,11.9,538000
2021-02-01,12.02,12.44,11.74,12.37,475500
2021-02-02,12.53,12.74,11.94,12.06,412300
2021-02-03,12.14,15.46,12.09,14.77,1676500
2021-02-04,14.71,15.179,13.58,14.86,838700
2021-02-05,13.4,17.17,13.2,16.04,5191000
2021-02-08,17.25,17.25,15.71,16.82,1547200
2021-02-09,16.98,17.64,15.78,16.65,1234000
2021-02-10,16.85,17.14,15.75,16.09,969200
2021-02-11,16.64,19.49,15.81,18.72,2306900
2021-02-12,18.6,20.67,18.5,19.44,1339700
2021-02-16,19.55,19.915,17.1,17.64,1252000
2021-02-17,17.26,17.78,16.56,17.51,659100
2021-02-18,17.25,17.66,15.83,16.54,906100
2021-02-19,16.75,17.51,16.69,16.95,1259200
2021-02-22,16.86,17.35,16.4,16.87,687900
2021-02-23,16.5,16.5,14.75,16.43,974000
2021-02-24,16.56,17.98,16.46,17.39,695200
2021-02-25,17.42,17.925,15.5,15.58,866000
2021-02-26,15.8,16.43,15.129,15.46,427100
2021-03-01,16.02,17.41,15.82,17.24,982500
2021-03-02,16.92,17.21,15.831,15.98,589500
2021-03-03,16.0,16.34,14.1,14.94,981200
2021-03-04,14.77,15.18,12.62,12.85,1291800
2021-03-05,12.8,13.44,11.13,13.27,1376100
2021-03-08,13.62,14.45,13.02,13.75,1088200
2021-03-09,14.19,15.73,14.19,14.99,1420000
2021-03-10,15.42,16.53,15.17,16.07,766200
2021-03-11,16.15,17.93,15.36,17.87,1897200
2021-03-12,17.43,17.66,16.26,17.29,545000
2021-03-15,17.51,18.4,16.7,17.82,836800
2021-03-16,18.0,18.23,16.36,16.72,479000
2021-03-17,16.14,18.87,15.81,18.79,2318000
2021-03-18,19.138,20.5,18.31,19.25,2591100
2021-03-19,19.35,21.85,19.32,21.53,2249200
2021-03-22,21.58,22.454,20.51,20.68,1312900
2021-03-23,20.74,21.05,18.82,19.01,762700
2021-03-24,19.38,20.363,17.38,17.55,1026100
2021-03-25,16.95,19.39,16.74,18.96,1153900
2021-03-26,19.08,19.72,17.68,18.8,643900
2021-03-29,18.54,19.18,17.73,18.12,624000
2021-03-30,18.23,19.91,17.77,19.77,667100
2021-03-31,19.9,20.65,19.47,19.99,1239900
2021-04-01,20.1,21.62,19.91,20.35,518000
2021-04-05,21.0,22.6,20.55,21.72,852100
2021-04-06,22.0,22.37,20.7,22.37,607600
2021-04-07,22.35,22.99,20.612,21.06,916100
2021-04-08,21.24,23.37,21.24,23.25,750600
2021-04-09,23.0,23.085,21.07,21.9,1001800
2021-04-12,21.95,22.2,20.85,21.6,457300
2021-04-13,21.6,21.873,20.71,20.96,547500
2021-04-14,20.83,22.4,20.83,21.07,571100
2021-04-15,21.2,21.75,19.92,20.4,576200
2021-04-16,20.63,21.1,19.75,20.8,580900
2021-04-19,21.5,21.57,19.15,19.88,881700
2021-04-20,20.0,20.163,18.48,19.61,720400
2021-04-21,19.72,20.64,18.91,20.58,761400
2021-04-22,20.59,23.4,20.59,22.37,1224000
2021-04-23,22.62,23.7,22.11,23.3,428800
2021-04-26,23.5,24.99,22.836,24.75,728500
2021-04-27,25.0,25.34,23.9,25.23,523200
2021-04-28,24.99,25.38,23.76,23.81,606500
2021-04-29,24.0,24.266,22.401,23.44,583100
2021-04-30,23.24,23.956,22.84,23.45,411100
2021-05-03,23.5,23.74,22.16,22.36,518400
2021-05-04,21.88,22.44,21.25,22.29,867500
2021-05-05,22.4,22.71,19.91,20.62,1227500
2021-05-06,20.41,20.83,18.07,18.38,1461300
2021-05-07,18.78,19.72,18.29,18.91,1331300
2021-05-10,18.88,18.91,12.642,13.71,5051600
2021-05-11,10.88,11.75,9.64,11.26,9481600
2021-05-12,10.95,11.24,9.73,10.03,3397700
2021-05-13,10.02,10.13,8.395,8.94,2777500
2021-05-14,9.31,9.79,8.81,9.66,1766400
2021-05-17,9.55,10.69,9.27,10.5,1403800
2021-05-18,10.64,10.92,9.95,10.51,957500
2021-05-19,10.04,10.75,9.971,10.66,939600
2021-05-20,10.76,11.15,10.54,11.09,737200
2021-05-21,11.51,12.34,11.1,11.62,1394300
2021-05-24,11.8,11.92,10.76,11.43,868000
2021-05-25,11.65,11.85,11.06,11.21,596200
2021-05-26,10.58,11.298,10.31,10.77,1320100
2021-05-27,10.47,11.42,10.36,11.2,1101100
2021-05-28,11.38,11.59,11.21,11.24,590000
2021-06-01,11.29,11.46,10.4,10.54,844900
2021-06-02,10.52,10.89,10.47,10.84,1031500
2021-06-03,10.73,11.07,10.45,10.82,452700
2021-06-04,10.85,11.78,10.83,11.53,496200
2021-06-07,11.37,12.05,11.25,11.63,768800
2021-06-08,11.76,12.41,11.64,11.73,948300
2021-06-09,11.81,12.0,11.38,11.4,412000
2021-06-10,11.36,11.53,10.75,10.79,402700
2021-06-11,10.96,11.18,10.7,10.76,331000
2021-06-14,10.7,10.94,10.054,10.15,652600
2021-06-15,10.12,10.413,9.88,10.15,575000
2021-06-16,10.15,10.56,10.1,10.31,378600
2021-06-17,10.3,10.9,10.18,10.43,373200
2021-06-18,10.23,10.72,10.19,10.5,828800
2021-06-21,10.54,10.83,10.11,10.66,655400
2021-06-22,10.66,10.81,10.25,10.75,514000
2021-06-23,10.75,11.15,10.64,10.99,614300
2021-06-24,11.0,11.0,10.06,10.07,633200
2021-06-25,10.14,10.76,10.07,10.49,3695000
2021-06-28,10.45,11.69,10.35,11.28,902200
2021-06-29,11.35,11.748,11.01,11.22,541100
2021-06-30,11.09,11.09,10.09,10.16,1893700
2021-07-01,10.935,10.935,10.22,10.25,537600
2021-07-02,10.32,10.41,9.74,10.03,637100
2021-07-06,10.135,10.26,9.65,10.07,576500
2021-07-07,10.01,10.19,9.0,9.13,941800
2021-07-08,8.7,9.23,8.594,9.04,551100
2021-07-09,9.2,9.72,9.05,9.59,539300
2021-07-12,9.5,9.57,8.88,9.35,793000
2021-07-13,9.29,9.88,9.14,9.34,598200
2021-07-14,9.35,9.63,8.71,8.79,929400
2021-07-15,8.68,8.78,8.19,8.28,1015400
2021-07-16,8.43,8.59,8.05,8.31,566800
2021-07-19,8.02,8.3,7.76,7.91,532100
2021-07-20,7.91,8.41,7.62,8.25,1013300
2021-07-21,8.34,8.6,8.19,8.36,712100
2021-07-22,8.42,8.52,7.81,8.05,364100
